,date,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,cloud_cover,relative_humidity_2m,temperature_2m,wind_speed_10m,surface_pressure
1389,2/26/2024 21:00,0,0,0,0.0,0,0.0,53,75,-17.9,11.2,1010.4
1390,2/26/2024 22:00,0,0,0,0.0,0,0.0,97,74,-17.3,10.6,1010.3
1391,2/26/2024 23:00,0,0,0,0.0,0,0.0,79,72,-16.2,9.7,1010.5
1392,2/27/2024 0:00,0,0,0,0.0,0,0.0,61,73,-16.8,9.5,1010.4
1393,2/27/2024 1:00,0,0,0,0.0,0,0.0,93,79,-19.5,10.9,1010.8
1394,2/27/2024 2:00,0,0,0,0.0,0,0.0,90,79,-20.3,10.1,1011.0
1395,2/27/2024 3:00,0,0,0,0.0,0,0.0,83,80,-20.3,8.4,1010.9
1396,2/27/2024 4:00,9,3,6,41.5,9,40.4,95,82,-20.8,9.5,1010.9
1397,2/27/2024 5:00,105,61,44,431.5,105,197.0,75,77,-17.5,6.2,1011.3
1398,2/27/2024 6:00,240,170,70,639.2,240,371.2,87,64,-13.3,7.9,1011.6
1399,2/27/2024 7:00,353,260,93,713.4,353,508.6,90,58,-10.1,6.5,1011.9
1400,2/27/2024 8:00,435,329,106,765.2,435,600.0,90,53,-7.7,6.4,1012.1
1401,2/27/2024 9:00,473,367,106,801.4,473,639.1,96,50,-6.3,7.5,1011.9
1402,2/27/2024 10:00,451,330,121,738.9,451,623.3,76,51,-5.7,8.2,1011.7
1403,2/27/2024 11:00,386,272,114,685.7,386,553.6,99,50,-5.7,7.9,1011.5
1404,2/27/2024 12:00,266,140,126,449.3,266,434.8,100,53,-6.1,6.6,1011.3
1405,2/27/2024 13:00,149,70,79,355.0,149,275.1,100,59,-7.3,7.2,1011.1
1406,2/27/2024 14:00,35,9,26,87.7,35,85.4,100,66,-9.2,9.8,1010.7
1407,2/27/2024 15:00,0,0,0,0.0,0,0.0,100,68,-10.7,8.8,1010.6
1408,2/27/2024 16:00,0,0,0,0.0,0,0.0,100,70,-11.9,9.1,1010.0
1409,2/27/2024 17:00,0,0,0,0.0,0,0.0,100,70,-12.4,9.0,1009.7
1410,2/27/2024 18:00,0,0,0,0.0,0,0.0,95,69,-13.1,8.6,1009.5
1411,2/27/2024 19:00,0,0,0,0.0,0,0.0,6,69,-13.8,8.3,1009.5
1412,2/27/2024 20:00,0,0,0,0.0,0,0.0,1,72,-15.5,9.2,1009.3
1413,2/27/2024 21:00,0,0,0,0.0,0,0.0,39,75,-16.9,10.8,1009.0
1414,2/27/2024 22:00,0,0,0,0.0,0,0.0,54,71,-15.6,8.3,1008.9
1415,2/27/2024 23:00,0,0,0,0.0,0,0.0,1,72,-15.1,10.0,1008.8
1416,2/28/2024 0:00,0,0,0,0.0,0,0.0,7,73,-15.9,8.7,1008.7
1417,2/28/2024 1:00,0,0,0,0.0,0,0.0,20,72,-15.4,9.0,1008.5
1418,2/28/2024 2:00,0,0,0,0.0,0,0.0,28,73,-15.9,8.7,1008.4
1419,2/28/2024 3:00,0,0,0,0.0,0,0.0,81,74,-16.2,9.0,1008.4
1420,2/28/2024 4:00,11,4,7,53.2,11,44.6,78,75,-16.4,8.9,1008.6
1421,2/28/2024 5:00,109,57,52,387.6,109,205.2,70,74,-14.6,9.9,1009.0
1422,2/28/2024 6:00,238,147,91,540.6,238,379.4,68,68,-11.7,10.6,1009.3
1423,2/28/2024 7:00,371,281,90,758.5,371,516.8,4,64,-9.3,8.4,1009.7
1424,2/28/2024 8:00,455,359,96,823.6,455,608.1,14,59,-7.3,9.0,1009.7
1425,2/28/2024 9:00,491,391,100,843.0,491,647.0,0,55,-5.9,9.7,1009.4
1426,2/28/2024 10:00,479,383,96,846.7,479,631.0,0,54,-5.1,9.7,1009.0
1427,2/28/2024 11:00,416,326,90,810.4,416,561.1,0,56,-4.8,8.9,1008.8
1428,2/28/2024 12:00,310,233,77,735.0,310,442.2,0,61,-5.2,8.2,1008.6
1429,2/28/2024 13:00,175,118,57,583.1,175,282.3,4,65,-6.7,10.0,1008.5
1430,2/28/2024 14:00,44,23,21,218.6,44,92.3,0,70,-8.9,11.0,1008.4
1431,2/28/2024 15:00,0,0,0,0.0,0,0.0,0,71,-10.6,11.1,1008.3
1432,2/28/2024 16:00,0,0,0,0.0,0,0.0,0,71,-11.6,10.9,1007.7
1433,2/28/2024 17:00,0,0,0,0.0,0,0.0,0,70,-12.1,12.1,1007.2
1434,2/28/2024 18:00,0,0,0,0.0,0,0.0,0,69,-12.4,11.1,1007.0
1435,2/28/2024 19:00,0,0,0,0.0,0,0.0,0,70,-13.0,10.3,1006.6
1436,2/28/2024 20:00,0,0,0,0.0,0,0.0,0,71,-13.4,10.2,1006.4
1437,2/28/2024 21:00,0,0,0,0.0,0,0.0,30,72,-13.5,10.9,1005.9
1438,2/28/2024 22:00,0,0,0,0.0,0,0.0,59,72,-13.4,11.8,1005.7
1439,2/28/2024 23:00,0,0,0,0.0,0,0.0,86,72,-13.6,10.5,1005.7
1440,2/29/2024 0:00,0,0,0,0.0,0,0.0,93,72,-14.0,10.3,1005.4
1441,2/29/2024 1:00,0,0,0,0.0,0,0.0,100,73,-14.7,11.1,1005.2
1442,2/29/2024 2:00,0,0,0,0.0,0,0.0,100,72,-14.9,10.2,1005.4
1443,2/29/2024 3:00,0,0,0,0.0,0,0.0,99,72,-14.9,12.2,1005.0
1444,2/29/2024 4:00,13,2,11,25.6,13,48.8,100,69,-14.4,13.0,1004.9
1445,2/29/2024 5:00,109,49,60,320.1,109,213.4,100,64,-12.6,13.8,1004.9
1446,2/29/2024 6:00,242,151,91,543.2,242,387.6,94,61,-10.1,13.1,1005.0
1447,2/29/2024 7:00,365,266,99,706.5,365,525.0,59,58,-8.1,11.5,1005.1
1448,2/29/2024 8:00,441,320,121,724.2,441,616.1,99,57,-6.3,12.2,1005.1
1449,2/29/2024 9:00,452,288,164,613.1,452,654.9,99,57,-4.8,12.4,1004.7
1450,2/29/2024 10:00,441,277,164,604.7,441,638.7,100,58,-3.8,12.5,1004.6
1451,2/29/2024 11:00,356,176,180,431.5,356,568.6,100,60,-3.2,12.5,1004.3
1452,2/29/2024 12:00,229,59,170,183.0,229,449.5,100,66,-3.3,12.3,1004.0
1453,2/29/2024 13:00,135,29,106,139.7,135,289.4,99,67,-3.6,12.7,1003.7
1454,2/29/2024 14:00,40,10,30,92.8,40,99.3,100,73,-5.1,12.5,1003.6
1455,2/29/2024 15:00,0,0,0,0.0,0,0.0,10,76,-6.3,13.3,1003.2
1456,2/29/2024 16:00,0,0,0,0.0,0,0.0,17,77,-6.9,13.8,1003.1
1457,2/29/2024 17:00,0,0,0,0.0,0,0.0,89,77,-7.3,13.0,1002.9
1458,2/29/2024 18:00,0,0,0,0.0,0,0.0,88,76,-7.7,12.3,1002.9
1459,2/29/2024 19:00,0,0,0,0.0,0,0.0,77,76,-8.2,11.7,1002.8
1460,2/29/2024 20:00,0,0,0,0.0,0,0.0,67,77,-8.8,11.2,1002.6
1461,2/29/2024 21:00,0,0,0,0.0,0,0.0,59,78,-9.2,11.2,1002.4
1462,2/29/2024 22:00,0,0,0,0.0,0,0.0,42,79,-9.6,10.9,1002.3
1463,2/29/2024 23:00,0,0,0,0.0,0,0.0,58,79,-10.0,10.6,1002.3
1464,3/1/2024 0:00,0,0,0,0.0,0,0.0,54,80,-10.4,9.6,1002.4
1465,3/1/2024 1:00,0,0,0,0.0,0,0.0,94,81,-11.2,9.7,1002.2
1466,3/1/2024 2:00,0,0,0,0.0,0,0.0,96,82,-11.8,8.7,1002.2
1467,3/1/2024 3:00,0,0,0,0.0,0,0.0,51,86,-14.1,9.9,1002.0
1468,3/1/2024 4:00,15,6,9,73.9,15,53.0,87,87,-13.9,7.4,1002.2
1469,3/1/2024 5:00,122,73,49,458.8,122,221.8,11,83,-11.1,8.2,1002.5
1470,3/1/2024 6:00,257,183,74,644.2,257,395.9,97,77,-8.2,8.2,1003.0
1471,3/1/2024 7:00,370,272,98,711.0,370,533.2,91,75,-5.9,7.4,1003.2
1472,3/1/2024 8:00,444,322,122,718.9,444,624.2,100,73,-4.1,8.2,1003.0
1473,3/1/2024 9:00,447,262,185,550.8,447,662.8,100,72,-2.7,8.2,1002.7
1474,3/1/2024 10:00,436,263,173,567.0,436,646.4,100,71,-1.8,8.1,1002.6
1475,3/1/2024 11:00,373,212,161,512.8,373,576.2,100,71,-1.2,8.0,1002.5
1476,3/1/2024 12:00,241,73,168,222.7,241,456.8,100,74,-1.4,7.5,1002.5
1477,3/1/2024 13:00,119,12,107,56.4,119,296.5,100,76,-2.0,6.4,1002.7
1478,3/1/2024 14:00,35,2,33,18.1,35,106.3,100,84,-3.7,6.4,1002.6
1479,3/1/2024 15:00,0,0,0,0.0,0,0.0,100,87,-4.8,7.1,1002.6
1480,3/1/2024 16:00,0,0,0,0.0,0,0.0,100,89,-5.9,7.1,1002.6
1481,3/1/2024 17:00,0,0,0,0.0,0,0.0,100,91,-7.3,5.7,1002.3
1482,3/1/2024 18:00,0,0,0,0.0,0,0.0,100,94,-9.8,9.3,1002.2
1483,3/1/2024 19:00,0,0,0,0.0,0,0.0,100,95,-10.3,8.9,1002.3
1484,3/1/2024 20:00,0,0,0,0.0,0,0.0,100,95,-10.8,8.1,1002.1
1485,3/1/2024 21:00,0,0,0,0.0,0,0.0,100,93,-11.4,7.7,1001.9
1486,3/1/2024 22:00,0,0,0,0.0,0,0.0,100,92,-11.3,4.3,1002.0
1487,3/1/2024 23:00,0,0,0,0.0,0,0.0,100,91,-11.8,4.3,1002.1
1488,3/2/2024 0:00,0,0,0,0.0,0,0.0,100,90,-11.8,4.0,1002.2
1489,3/2/2024 1:00,0,0,0,0.0,0,0.0,100,92,-11.6,5.5,1002.4
1490,3/2/2024 2:00,0,0,0,0.0,0,0.0,100,91,-11.6,5.5,1002.7
1491,3/2/2024 3:00,0,0,0,0.0,0,0.0,100,91,-11.8,5.6,1003.0
1492,3/2/2024 4:00,10,0,10,0.0,10,57.2,100,92,-11.6,6.4,1003.2
1493,3/2/2024 5:00,73,6,67,36.3,73,230.2,100,92,-10.6,5.9,1003.7
1494,3/2/2024 6:00,160,21,139,72.4,160,404.3,100,94,-9.4,5.4,1004.4
1495,3/2/2024 7:00,229,29,200,74.6,229,541.4,100,96,-8.3,5.0,1004.9
1496,3/2/2024 8:00,301,53,248,116.8,301,632.3,100,95,-7.0,4.4,1004.8
1497,3/2/2024 9:00,398,154,244,319.8,398,670.8,100,90,-5.3,5.0,1004.3
1498,3/2/2024 10:00,420,216,204,459.9,420,654.2,92,87,-4.2,5.0,1003.9
1499,3/2/2024 11:00,378,212,166,505.9,378,583.7,50,86,-3.7,4.3,1003.9
1500,3/2/2024 12:00,292,183,109,549.2,292,464.1,69,86,-3.5,3.6,1004.1
1501,3/2/2024 13:00,168,90,78,412.8,168,303.7,35,88,-4.5,2.8,1005.0
1502,3/2/2024 14:00,48,20,28,177.0,48,113.3,19,93,-7.6,7.2,1004.8
1503,3/2/2024 15:00,0,0,0,0.0,0,0.0,27,95,-9.6,7.3,1004.7
1504,3/2/2024 16:00,0,0,0,0.0,0,0.0,60,94,-9.9,5.5,1004.5
1505,3/2/2024 17:00,0,0,0,0.0,0,0.0,100,94,-10.1,6.6,1004.4
1506,3/2/2024 18:00,0,0,0,0.0,0,0.0,100,92,-9.9,6.2,1004.6
1507,3/2/2024 19:00,0,0,0,0.0,0,0.0,100,93,-9.4,5.6,1004.9
1508,3/2/2024 20:00,0,0,0,0.0,0,0.0,100,94,-9.4,4.3,1005.0
1509,3/2/2024 21:00,0,0,0,0.0,0,0.0,100,94,-9.6,4.4,1005.0
1510,3/2/2024 22:00,0,0,0,0.0,0,0.0,100,93,-9.9,4.1,1005.1
1511,3/2/2024 23:00,0,0,0,0.0,0,0.0,100,93,-10.2,3.4,1005.0
1512,3/3/2024 0:00,0,0,0,0.0,0,0.0,100,93,-10.4,3.8,1005.0
1513,3/3/2024 1:00,0,0,0,0.0,0,0.0,100,93,-10.4,5.4,1005.1
1514,3/3/2024 2:00,0,0,0,0.0,0,0.0,100,93,-10.4,5.6,1004.8
1515,3/3/2024 3:00,0,0,0,0.0,0,0.0,100,92,-10.6,5.1,1004.8
1516,3/3/2024 4:00,10,0,10,0.0,10,61.5,100,92,-10.4,4.3,1004.9
1517,3/3/2024 5:00,61,2,59,11.7,61,238.6,100,93,-9.9,4.6,1004.7
1518,3/3/2024 6:00,120,4,116,13.5,120,412.6,100,95,-9.0,4.4,1004.8
1519,3/3/2024 7:00,199,13,186,32.9,199,549.7,100,95,-7.9,4.7,1004.7
1520,3/3/2024 8:00,258,23,235,50.0,258,640.4,100,95,-6.8,5.5,1004.4
1521,3/3/2024 9:00,329,51,278,104.6,329,678.7,100,92,-5.7,7.1,1004.3
1522,3/3/2024 10:00,332,84,248,176.7,332,661.9,100,91,-4.8,8.6,1003.6
1523,3/3/2024 11:00,279,52,227,122.5,279,591.2,100,91,-4.6,9.2,1003.1
1524,3/3/2024 12:00,194,35,159,103.4,194,471.4,100,92,-4.7,8.7,1003.0
1525,3/3/2024 13:00,127,24,103,107.5,127,310.8,100,91,-4.3,10.2,1002.9
1526,3/3/2024 14:00,35,4,31,34.6,35,120.2,100,93,-4.7,8.6,1002.8
1527,3/3/2024 15:00,0,0,0,0.0,0,0.0,100,94,-5.2,9.1,1002.5
1528,3/3/2024 16:00,0,0,0,0.0,0,0.0,100,95,-5.4,9.1,1002.1
1529,3/3/2024 17:00,0,0,0,0.0,0,0.0,100,96,-5.9,8.4,1001.7
1530,3/3/2024 18:00,0,0,0,0.0,0,0.0,100,96,-5.9,8.3,1001.4
1531,3/3/2024 19:00,0,0,0,0.0,0,0.0,100,97,-6.4,8.4,1001.2
1532,3/3/2024 20:00,0,0,0,0.0,0,0.0,100,97,-6.8,8.3,1000.9
1533,3/3/2024 21:00,0,0,0,0.0,0,0.0,100,96,-6.9,7.7,1000.6
1534,3/3/2024 22:00,0,0,0,0.0,0,0.0,100,96,-7.2,7.5,1000.4
1535,3/3/2024 23:00,0,0,0,0.0,0,0.0,100,95,-7.2,7.3,1000.1
1536,3/4/2024 0:00,0,0,0,0.0,0,0.0,100,95,-7.4,7.4,999.9
1537,3/4/2024 1:00,0,0,0,0.0,0,0.0,100,95,-7.8,8.9,999.7
1538,3/4/2024 2:00,0,0,0,0.0,0,0.0,100,95,-7.9,10.2,999.6
1539,3/4/2024 3:00,0,0,0,0.0,0,0.0,100,95,-8.1,10.8,999.3
1540,3/4/2024 4:00,9,0,9,0.0,9,65.8,100,95,-8.3,10.8,999.3
1541,3/4/2024 5:00,66,1,65,5.6,66,247.1,100,94,-8.2,9.5,999.3
1542,3/4/2024 6:00,104,6,98,19.8,104,421.0,100,95,-7.9,9.2,999.2
1543,3/4/2024 7:00,144,4,140,10.0,144,558.0,100,95,-7.3,8.6,998.8
1544,3/4/2024 8:00,233,35,198,75.1,233,648.5,100,94,-6.3,9.4,998.4
1545,3/4/2024 9:00,260,25,235,50.7,260,686.6,100,92,-5.3,10.8,997.8
1546,3/4/2024 10:00,237,22,215,45.7,237,669.6,100,92,-4.7,12.2,997.3
1547,3/4/2024 11:00,218,41,177,95.3,218,598.7,100,91,-4.0,13.0,997.0
1548,3/4/2024 12:00,170,20,150,58.1,170,478.7,100,91,-3.8,13.0,996.5
1549,3/4/2024 13:00,130,19,111,83.2,130,317.9,98,88,-3.8,13.2,996.0
1550,3/4/2024 14:00,47,10,37,84.6,47,127.2,36,90,-4.7,11.7,995.6
1551,3/4/2024 15:00,0,0,0,0.0,0,2.5,39,92,-6.2,12.5,995.4
1552,3/4/2024 16:00,0,0,0,0.0,0,0.0,66,93,-7.3,13.2,995.1
1553,3/4/2024 17:00,0,0,0,0.0,0,0.0,92,93,-7.7,14.3,994.7
1554,3/4/2024 18:00,0,0,0,0.0,0,0.0,94,93,-8.1,14.3,994.4
1555,3/4/2024 19:00,0,0,0,0.0,0,0.0,97,93,-8.9,13.7,994.1
1556,3/4/2024 20:00,0,0,0,0.0,0,0.0,99,93,-9.4,13.2,993.8
1557,3/4/2024 21:00,0,0,0,0.0,0,0.0,100,94,-9.7,12.3,993.2
1558,3/4/2024 22:00,0,0,0,0.0,0,0.0,100,94,-9.8,12.3,993.0
1559,3/4/2024 23:00,0,0,0,0.0,0,0.0,100,94,-9.8,12.2,992.7
1560,3/5/2024 0:00,0,0,0,0.0,0,0.0,100,93,-9.8,12.5,992.5
1561,3/5/2024 1:00,0,0,0,0.0,0,0.0,100,93,-9.8,13.0,992.6
1562,3/5/2024 2:00,0,0,0,0.0,0,0.0,100,93,-10.0,13.3,992.4
1563,3/5/2024 3:00,0,0,0,0.0,0,0.0,100,92,-10.1,10.3,992.5
1564,3/5/2024 4:00,14,1,13,10.7,14,70.1,100,93,-10.1,10.8,992.4
1565,3/5/2024 5:00,72,2,70,10.9,72,255.6,100,93,-9.7,12.4,992.5
1566,3/5/2024 6:00,144,12,132,38.9,144,429.5,100,94,-9.1,12.7,992.4
1567,3/5/2024 7:00,239,36,203,88.4,239,566.3,100,90,-8.4,13.1,992.3
1568,3/5/2024 8:00,300,44,256,93.2,300,656.7,100,89,-7.7,12.8,992.3
1569,3/5/2024 9:00,339,52,287,104.1,339,694.5,100,87,-6.9,12.4,991.9
1570,3/5/2024 10:00,322,40,282,82.1,322,677.3,100,87,-6.4,12.0,991.8
1571,3/5/2024 11:00,251,20,231,45.9,251,606.1,100,88,-6.2,11.0,991.6
1572,3/5/2024 12:00,167,5,162,14.3,167,486.0,100,88,-6.3,10.9,991.4
1573,3/5/2024 13:00,106,4,102,17.1,106,325.0,100,87,-7.7,8.5,991.9
1574,3/5/2024 14:00,38,1,37,8.3,38,134.2,100,89,-8.1,7.3,992.1
1575,3/5/2024 15:00,0,0,0,0.0,0,6.0,100,91,-8.4,8.9,992.1
1576,3/5/2024 16:00,0,0,0,0.0,0,0.0,100,91,-8.8,8.9,992.0
1577,3/5/2024 17:00,0,0,0,0.0,0,0.0,100,91,-9.1,7.6,991.7
1578,3/5/2024 18:00,0,0,0,0.0,0,0.0,100,91,-9.1,6.0,991.8
1579,3/5/2024 19:00,0,0,0,0.0,0,0.0,100,92,-9.2,5.6,991.8
1580,3/5/2024 20:00,0,0,0,0.0,0,0.0,100,91,-9.2,6.0,991.5
1581,3/5/2024 21:00,0,0,0,0.0,0,0.0,100,91,-9.2,5.9,991.1
1582,3/5/2024 22:00,0,0,0,0.0,0,0.0,100,91,-9.4,5.1,990.8
1583,3/5/2024 23:00,0,0,0,0.0,0,0.0,100,91,-9.3,5.5,990.9
1584,3/6/2024 0:00,0,0,0,0.0,0,0.0,100,92,-9.2,5.3,990.8
1585,3/6/2024 1:00,0,0,0,0.0,0,0.0,100,92,-9.0,6.3,991.5
1586,3/6/2024 2:00,0,0,0,0.0,0,0.0,100,92,-8.7,6.0,991.4
1587,3/6/2024 3:00,0,0,0,0.0,0,0.0,100,92,-8.2,5.7,991.4
1588,3/6/2024 4:00,9,0,9,0.0,9,74.5,100,91,-7.6,6.6,991.5
1589,3/6/2024 5:00,50,0,50,0.0,50,264.1,100,90,-6.4,8.1,991.6
1590,3/6/2024 6:00,92,8,84,25.4,92,437.9,100,86,-5.3,9.1,991.7
1591,3/6/2024 7:00,190,19,171,46.0,190,574.5,100,82,-4.2,9.4,991.8
1592,3/6/2024 8:00,239,49,190,102.5,239,664.7,100,81,-3.7,8.7,991.8
1593,3/6/2024 9:00,281,19,262,37.6,281,702.4,100,77,-3.2,9.5,991.7
1594,3/6/2024 10:00,249,28,221,56.8,249,684.9,100,72,-3.0,9.7,991.6
1595,3/6/2024 11:00,233,31,202,70.2,233,613.6,100,69,-3.1,9.9,991.6
1596,3/6/2024 12:00,152,7,145,19.7,152,493.2,100,71,-3.5,9.4,991.7
1597,3/6/2024 13:00,98,1,97,4.2,98,332.0,100,72,-4.2,9.8,991.8
1598,3/6/2024 14:00,31,1,30,8.1,31,141.1,100,77,-5.1,10.5,992.0
1599,3/6/2024 15:00,1,0,1,0.0,1,9.5,54,78,-5.8,11.9,992.3
1600,3/6/2024 16:00,0,0,0,0.0,0,0.0,52,79,-7.6,8.6,992.2
1601,3/6/2024 17:00,0,0,0,0.0,0,0.0,0,81,-9.6,9.4,992.1
1602,3/6/2024 18:00,0,0,0,0.0,0,0.0,0,83,-11.5,11.3,992.2
1603,3/6/2024 19:00,0,0,0,0.0,0,0.0,0,83,-13.0,9.2,992.1
1604,3/6/2024 20:00,0,0,0,0.0,0,0.0,0,82,-14.4,7.7,991.8
1605,3/6/2024 21:00,0,0,0,0.0,0,0.0,0,81,-15.9,7.4,991.6
1606,3/6/2024 22:00,0,0,0,0.0,0,0.0,0,82,-17.2,7.0,991.6
1607,3/6/2024 23:00,0,0,0,0.0,0,0.0,2,82,-18.8,5.8,991.5
1608,3/7/2024 0:00,0,0,0,0.0,0,0.0,63,83,-19.8,6.2,991.3
1609,3/7/2024 1:00,0,0,0,0.0,0,0.0,100,83,-14.3,4.1,991.8
1610,3/7/2024 2:00,0,0,0,0.0,0,0.0,99,84,-14.1,4.1,991.9
1611,3/7/2024 3:00,0,0,0,0.0,0,0.0,94,84,-14.2,4.6,992.1
1612,3/7/2024 4:00,24,3,21,30.1,24,78.8,91,85,-13.4,5.9,992.2
1613,3/7/2024 5:00,130,43,87,219.2,130,272.6,89,82,-11.6,5.9,992.4
1614,3/7/2024 6:00,243,96,147,298.9,243,446.3,98,78,-9.4,4.6,992.6
1615,3/7/2024 7:00,322,101,221,240.8,322,582.8,100,78,-7.7,5.1,992.4
1616,3/7/2024 8:00,382,128,254,264.4,382,672.8,99,76,-6.3,5.1,992.3
1617,3/7/2024 9:00,423,145,278,283.7,423,710.2,98,72,-5.0,5.2,992.0
1618,3/7/2024 10:00,417,161,256,323.0,417,692.5,100,70,-4.3,5.9,991.6
1619,3/7/2024 11:00,280,57,223,127.5,280,621.0,100,70,-4.3,6.9,991.1
1620,3/7/2024 12:00,165,24,141,66.6,165,500.4,100,73,-4.6,7.8,990.9
1621,3/7/2024 13:00,126,27,99,110.6,126,339.1,98,73,-4.9,9.8,991.1
1622,3/7/2024 14:00,37,4,33,31.7,37,148.0,100,82,-5.8,9.4,990.7
1623,3/7/2024 15:00,1,0,1,0.0,1,12.9,100,84,-6.1,9.4,990.4
1624,3/7/2024 16:00,0,0,0,0.0,0,0.0,100,85,-6.3,10.2,990.0
1625,3/7/2024 17:00,0,0,0,0.0,0,0.0,99,87,-6.8,10.3,989.6
1626,3/7/2024 18:00,0,0,0,0.0,0,0.0,100,88,-7.8,10.2,989.3
1627,3/7/2024 19:00,0,0,0,0.0,0,0.0,100,88,-8.1,10.5,988.7
1628,3/7/2024 20:00,0,0,0,0.0,0,0.0,100,88,-8.6,10.9,988.0
1629,3/7/2024 21:00,0,0,0,0.0,0,0.0,100,86,-9.1,10.7,987.3
1630,3/7/2024 22:00,0,0,0,0.0,0,0.0,100,84,-9.4,11.2,986.8
1631,3/7/2024 23:00,0,0,0,0.0,0,0.0,100,84,-9.4,11.8,986.3
1632,3/8/2024 0:00,0,0,0,0.0,0,0.0,100,84,-9.7,11.8,985.8
1633,3/8/2024 1:00,0,0,0,0.0,0,0.0,100,84,-9.8,12.1,985.5
1634,3/8/2024 2:00,0,0,0,0.0,0,0.0,100,84,-10.1,12.5,984.9
1635,3/8/2024 3:00,0,0,0,0.0,0,0.0,100,84,-10.3,12.7,984.5
1636,3/8/2024 4:00,23,0,23,0.0,23,83.2,99,83,-10.4,13.7,983.9
1637,3/8/2024 5:00,118,28,90,138.3,118,281.1,98,81,-9.6,13.1,983.6
1638,3/8/2024 6:00,223,55,168,168.0,223,454.7,73,79,-8.8,13.4,983.4
1639,3/8/2024 7:00,404,272,132,639.2,404,591.0,100,75,-7.2,13.7,982.9
1640,3/8/2024 8:00,449,237,212,483.4,449,680.8,100,73,-6.2,14.7,982.3
1641,3/8/2024 9:00,459,214,245,413.9,459,718.0,100,73,-5.3,15.5,981.7
1642,3/8/2024 10:00,464,243,221,482.0,464,700.1,100,73,-4.7,16.1,981.2
1643,3/8/2024 11:00,417,248,169,548.1,417,628.3,100,74,-4.5,16.5,980.8
1644,3/8/2024 12:00,307,152,155,415.9,307,507.5,100,75,-4.6,16.9,980.5
1645,3/8/2024 13:00,177,60,117,240.8,177,346.1,100,78,-5.7,17.0,980.3
1646,3/8/2024 14:00,59,6,53,46.6,59,154.9,100,83,-6.6,16.2,980.1
1647,3/8/2024 15:00,2,0,2,0.0,2,16.4,100,87,-7.4,15.7,979.7
1648,3/8/2024 16:00,0,0,0,0.0,0,0.0,100,88,-7.8,15.0,979.8
1649,3/8/2024 17:00,0,0,0,0.0,0,0.0,100,90,-7.7,14.5,979.3
1650,3/8/2024 18:00,0,0,0,0.0,0,0.0,100,90,-7.3,13.9,979.2
1651,3/8/2024 19:00,0,0,0,0.0,0,0.0,100,90,-7.3,13.1,978.9
1652,3/8/2024 20:00,0,0,0,0.0,0,0.0,100,91,-7.2,12.8,978.5
1653,3/8/2024 21:00,0,0,0,0.0,0,0.0,100,91,-7.2,12.0,978.0
1654,3/8/2024 22:00,0,0,0,0.0,0,0.0,100,92,-7.2,11.5,977.6
1655,3/8/2024 23:00,0,0,0,0.0,0,0.0,100,92,-7.3,11.7,977.3
1656,3/9/2024 0:00,0,0,0,0.0,0,0.0,100,92,-7.3,11.2,977.0
1657,3/9/2024 1:00,0,0,0,0.0,0,0.0,100,91,-8.4,10.5,977.1
1658,3/9/2024 2:00,0,0,0,0.0,0,0.0,100,91,-8.4,8.6,977.0
1659,3/9/2024 3:00,0,0,0,0.0,0,0.0,100,92,-8.5,8.8,977.0
1660,3/9/2024 4:00,12,0,12,0.0,12,90.7,100,91,-8.4,8.7,976.9
1661,3/9/2024 5:00,48,0,48,0.0,48,289.6,100,90,-8.2,8.2,977.0
1662,3/9/2024 6:00,118,0,118,0.0,118,463.0,100,88,-7.4,8.8,977.3
1663,3/9/2024 7:00,209,21,188,48.6,209,599.2,100,86,-6.5,8.2,977.5
1664,3/9/2024 8:00,272,13,259,26.2,272,688.8,100,83,-5.6,6.0,977.4
1665,3/9/2024 9:00,304,23,281,44.0,304,725.8,100,81,-4.8,5.2,977.2
1666,3/9/2024 10:00,302,38,264,74.5,302,707.6,100,78,-4.2,4.8,977.4
1667,3/9/2024 11:00,199,6,193,13.1,199,635.6,100,77,-4.1,4.3,977.4
1668,3/9/2024 12:00,116,3,113,8.1,116,514.6,100,77,-4.1,5.4,977.7
1669,3/9/2024 13:00,100,2,98,7.9,100,353.0,100,77,-4.8,3.4,978.4
1670,3/9/2024 14:00,35,0,35,0.0,35,161.8,100,83,-5.3,4.0,978.5
1671,3/9/2024 15:00,1,0,1,0.0,1,19.8,100,87,-6.1,6.8,978.7
1672,3/9/2024 16:00,0,0,0,0.0,0,0.0,100,89,-7.5,5.2,978.9
1673,3/9/2024 17:00,0,0,0,0.0,0,0.0,100,90,-7.8,3.8,979.1
1674,3/9/2024 18:00,0,0,0,0.0,0,0.0,100,91,-8.0,4.9,979.3
1675,3/9/2024 19:00,0,0,0,0.0,0,0.0,100,92,-7.8,3.9,979.5
1676,3/9/2024 20:00,0,0,0,0.0,0,0.0,100,92,-7.9,4.0,979.5
1677,3/9/2024 21:00,0,0,0,0.0,0,0.0,100,92,-7.5,2.1,979.5
1678,3/9/2024 22:00,0,0,0,0.0,0,0.0,100,94,-7.8,2.1,979.7
1679,3/9/2024 23:00,0,0,0,0.0,0,0.0,100,93,-10.4,4.7,979.6
1680,3/10/2024 0:00,0,0,0,0.0,0,0.0,100,89,-11.9,7.2,979.8
